tweet,category
Today is the day that I get to mary my best friend and the woman I love more then anyone. Hapy Weding Day @ShaelynHeney #1000thtwet,engagement
Todays treat #newcar #BMW,irrelevant - new home purchase
Wel time to say godbye to the Toyota and Helo to the new car I got I learned my leson and Im going to take care of this one #JepCheroke,irrelevant - new home purchase
say helo to my new baby...a big girl car for my new big girl life lol #chevy #malibu ,irrelevant - new home purchase
Said godbye to my truck so we could say helo to our new car. Big day for us.,irrelevant - new home purchase
Say helo to my new car  you can cal him Lightning McQuen ,irrelevant - new home purchase
About that time I bought a new car... Say helo to my new 2014 Nisan Sentra  #nofilter #whatabeaut,irrelevant - new home purchase
Say helo to my new car (name is stil in the works),irrelevant - new home purchase
CONGRATULATIONS to my twin sis @GemaLouK who got engaged on Sunday   Glad I can finaly share the news,irrelevant - new home purchase
Monday my very best friend asked me to mary him... Of course I said yes I thank god every day for sending such a wonderful man my way. Im so excited to have him by my side for the rest of my life. Im truly blesed to have found a love like ours. ,engagement
On August 11 2014 @townleysal asked me to mary him. He makes me so hapy. I love him so much. I cant wait to start my life with him. #ImEngaged,engagement
Thre weks ago today my best friend asked me to mary him. I said yes,engagement
July 13 2013 he asked me to go out with him. July 13 2014 he asked me to mary him. God is god and were engaged ,engagement
Ecstatic to anounce that I got a new job today-paediatric diabetes specialist nurse Woho ,irrelevant - new job
I GOT THE JOB So ecstatic I can finaly say I am the new aprentice at Salon on Kirby. Aah,irrelevant - new job
RIP Grandpa Hitch you wil be mised dearly. You always knew how to make us smile love you,irrelevant - marriage
I love you grandpa and canot wait to se you once again. You wil be mised but never forgoten.,irrelevant - marriage
Its starting to sink in that I graduated now..finaly lol,irrelevant - marriage
Finaly graduated high schol,irrelevant - marriage
Because it finaly hit me that I graduated and dont have to go back to MCA tomorow,irrelevant - marriage
Finaly graduated. A year of blod sweat and tears later,irrelevant - marriage
Were engaged So so hapy ,engagement
So excited Im geting maried Tuesday to the love of my life @MalachiAngel love ya baby,irrelevant - marriage
Guys...Im geting maried tomorow. To the love of my life. In the presence of our best friends & family. It cant get any beter than this,irrelevant - marriage
Im Geting maried today I get to mary the love of my life :),irrelevant - marriage
#amiyah 1st pics we welcome our new lil bundle of joy  @DucePop,irrelevant - new home purchase
Bae and our new bundle of joy.,irrelevant - new home purchase
Welcoming Leyla Aydogan our new bundle of joy born yesterday afternon. ,irrelevant - new home purchase
My new bundle of joy 1/28/15 just wait on it,irrelevant - new home purchase
My new bundle of joy- WoW Im so excited,irrelevant - new home purchase
My new litle bundle of joy #proudad,irrelevant - new home purchase
The secret is finaly out Ben dating @Stephni2012 and now were engaged #shesaidyes #loveher #wedingplaning,engagement
She said yes  :-) #weding #finaly #for #real this time #aboutime #restored God redems.,engagement
yes im maried,irrelevant - marriage
So after a nerve wracking morning I finaly plucked up the courage and she said YES Couldnt be in a beter place in the world right now. Sen the New York skyline with my own eyes with the love of my life and I asked her to be my wife one day #dreamscometrue #NYC #love,engagement
She said yes #luckyguy #finaly,engagement
Engaged to the love of my life ,engagement
My heart nearly stoped when I saw this: so blesed to be engaged to the love of my life @pcheung  #engaged,engagement
So hapy to be engaged to the love of my life I beyond excited to spend a long hapy life with you,engagement
Lok what my baby gave me. Engaged to the love of my life @hey_im_awesome,engagement
She said YES #ENGAGED to the love of my life #GodIsGod #THANKYOULORD,engagement
Engaged to the love of my life Excited to start this new chapter in our lives,engagement
I love this ring  #engaged  #9moreweks,engagement
He Asked Me to Mary Him #engaged #love @BaezaPeter,engagement
Never knew that I could love someone so much 2 weks #engaged @RealMatPat ,irrelevant - marriage
Dreams realy do come true #engaged ,irrelevant - marriage
We are geting maried #engaged #gonabeafader,irrelevant - marriage
Got engaged to most beautiful girl in the world yesterday Glad she said yes  #Engaged,engagement
@maxchilton @2stripes @TomChilton_ #selfie #myweding ,irrelevant - marriage
And planing my weding has efective begun....Its gona be a beautiful day of my life #MyWeding,irrelevant - marriage
More pics #myweding,irrelevant - marriage
Cats out of the bag Im geting maried.. TODAY,irrelevant - marriage
Im geting maried today,irrelevant - marriage
Im geting maried this wekend so spending today with my fianc   and son to be wife and son Rings colected al prep done ,irrelevant - marriage
Im geting maried exactly one month from today. Visited nana tonight who showed me the pink weding  ,irrelevant - marriage
Hey...hey everybody...so Im geting maried to @rach_wodrow in exactly 10 months from today...just so ya know.,irrelevant - marriage
I got my dres  Today I got my shoes and combs for my hair. Cant believe Im geting maried in 6 weks. Hm...I have a plan..,irrelevant - marriage
Whoa...Im geting maried 4 months from today. 12-13-14 #MindBlown #bigboypants,irrelevant - marriage
Today is the day Im geting maried today,irrelevant - marriage
My beautiful weding ring  cant wait to get maried to the love of my life  @t_thomasdoe18,irrelevant - marriage
Last night was so special I got maried to the love of my life&had my BFF as my maid of honor. Ty to al who came,irrelevant - marriage
Two weks from Friday I wil be maried to the love of my life,irrelevant - marriage
Maried to the love of my life @saramohan26 ,irrelevant - marriage
Im ecstatic right now I got a new job Godbye FA after 2 years ,irrelevant - new job
Im so ecstatic for my new job  ,irrelevant - new job
Ecstatic about this new job that I start on Monday   Salary totaly beats the literal fuck out of any hourly job ,irrelevant - new job
I love my new job. And its an intervention marathon al night. And I get to slep in tomorow. #hapy #ecstatic,irrelevant - new home purchase
Stoked about my new job at Mastros Movin on up and doin big girl things,irrelevant - new job
So stoked to start my new job  Al praise and glory goes to God ,irrelevant - new job
I am now oficialy a #webdesigner and #GraphicDesigner Im so stoked about this new job.,irrelevant - new job
Stoked beyond belief about starting my new job tomorow,irrelevant - new home purchase
so stoked with my new job... totaly made the right choice :),irrelevant - new job
Stoked for my new job at Nordstrom. What up womens shoes department.,irrelevant - new job
Aplied & got hired at a new job today ,irrelevant - new job
New job starts today @careintuk A diferent great view from my ofice and a slightly diferent route on the bike,irrelevant - new home purchase
Cant beileve my great grandma pased away today at least your in a beter place. RIP ,irrelevant - new home purchase
Heaven gained another angel tonight RIP to my great grandma,irrelevant - new home purchase
rip grandma angie il mis you but i no youl be in a beter place,irrelevant - marriage
You embodied every aspect of what a grandma should be and I am so grateful I could spend 17 years with you #RIP ,irrelevant - marriage
RIP to my hero & my forever best friend love you no mater what grandma,engagement
rip to best grandma i could ask for im glad you are with papaw & everyone who has ben anxiously waiting for you ,irrelevant - marriage
I loveyou and wil misyou so much grandpa.After a long batle you can finaly go party with grandma in heaven. #RIP,irrelevant - marriage
Rest in peace grandma you wil be mised you are in a beter place now,irrelevant - marriage
Memories is al you have left us  R.I.P grandma you wil be mised and you wil always have a place in my heart,irrelevant - marriage
This morning at 6.30am heaven gained another angel RIP grandma you wil be mised and never forgoten ,irrelevant - new home purchase
First time Ive ever had to deal with someone close to me pasing away. You wil be mised great grandma  tel great grandpa hi for us,irrelevant - new home purchase
A god woman died today. RIP grandma Georgine. You wil be mised.,irrelevant - marriage
This morning heaven gained the most loving and swetest angel Rest in paradise great GrandmaYou wil be truly mised and never forgoten,irrelevant - new home purchase
you wil be mised Grandma Jan 24 1921 - August 15 2014 your great grandchildren wil always hold you in their hearts,irrelevant - marriage
Rest in peace grandma. .. you wil be greatly mised. I know youl be watching over me. I love you,irrelevant - marriage
Even though today is my birthday it also just  became the day my grandma pased away. You wil be mised and remembered forever grandma.,irrelevant - marriage
Wel after a long fight today your fight ended and your now in beter place. You wil always we be loved and mised grandma rest in peace,engagement
God broke our hearts to prove to us he only takes the best. #RIP to my Grandma Rebia Norwod. You wil be mised,irrelevant - marriage
So my mom just picked me up from the airport in my new car. I am to blesed,irrelevant - new home purchase
My new car god has truly blesed me,irrelevant - new home purchase
so my new whip so blesed that I got my dream car. THANK U SO MUCH DADDY & MOMMY (Izy),irrelevant - new home purchase
I am so blesed and hapy. I cant believe I finaly got my new car :) my Nisan gave me a god 3 1/2 years.,irrelevant - new home purchase
So hapy  got surprised with a new car so very hapy and blesed ,irrelevant - new home purchase
So excited and blesed to be driving home to Oxford in my new car ,irrelevant - new home purchase
Finaly got to drive my new car tonight So hapy Love it ,irrelevant - new home purchase
I just bought a new car and tok @right_walker for a joyride. it was fun :),irrelevant - new home purchase
So I bought a new car this wekend  #aboutime,irrelevant - new home purchase
MY new car which Il be receiving by the end of the month because she is stil on a boat coming here ,irrelevant - new home purchase
Got promoted at work today #StriveForGreatnes,irrelevant - new job
Realy hapy Oficialy got promoted at work.   #WelsFargoWorks #welsfargo ,irrelevant - new job
Ben promoted to a team leader at work ,irrelevant - new job
I got a new car & promoted & al I could think about was finaly being god enough for yesi,irrelevant - new job
Finaly geting promoted to ful time Helo vacation time sick days and benefits ,irrelevant - new job
Yes Im geting promoted Finaly ,irrelevant - new job
Im hapy how they kept it nice and simple and pretyvmuch just told me that Im being promoted to store manager,irrelevant - marriage
first day back at work and my bos tels me Im being promoted to shift manager #nbd,irrelevant - new job
My first day since being promoted to 2lt for formation  Im expecting a LOT of envy from my former NCOs.. Let the hate begin lol,irrelevant - marriage
On that blue shirt status  #promoted #headguard,irrelevant - new job
Our new bundle of joy Alhamdulilah say helo to my beautiful niece #BabyGirl,irrelevant - new home purchase
270 days until graduation day ,irrelevant - new home purchase
Finaly were already graduated of diksarlin 2014,irrelevant - new home purchase
I finaly graduated ATT. Second hardest schol in the Navy and I finished with a 91.7% GPA. God is so god. ,irrelevant - marriage
I think its finaly hiting me that Im graduated now that schol is starting over ,irrelevant - marriage
Im posting this thing everywhere. Im to excited Finaly graduated,irrelevant - marriage
I AM OFFICIALLY A GRADUATE OF MICHIGAN STATE UNIVERSITY,irrelevant - new home purchase
Definitely fridge material. Oficialy a comunity colege graduate #AA,engagement
#ididit Im oficialy a @UTPA graduate and very proud to be #RGV,engagement
JUST WALKED oficialy a Kent State graduate,irrelevant - new home purchase
As of tomorow I wil oficialy be a graduate student of Seton Hal University. Im kind of nervous honestly.,irrelevant - marriage
Got the oficial email Im oficialy a graduate of Manchester University,irrelevant - new job
I pased Oficialy a University of London graduate @LondonU @EMFSS,irrelevant - new job
Im oficialy a colege graduate yes... Im fre,engagement
ONE MORE CLASS...then Il oficialy be a colege graduate ,engagement
Oficialy a Kaplan Colege graduate. On to biger things now. And its al for my son. ,irrelevant - marriage
T-24 hours until Im oficialy a graduate of MSU,engagement
This pic is a couple of days late but oh wel... Oficialy a Law Graduate. It wasnt an easy road.,irrelevant - marriage
Can now oficialy cal myself a graduate  have had such a lovely day,irrelevant - new home purchase
Oficialy a First Clas Honours graduate Thanks @ledsmet for an incredible day and even more incredible 3 years.,irrelevant - marriage
Wel I am oficialy a graduate. My name if oficialy Ken Sheraton LL.B (Hons),engagement
Oficialy a Graduate ,engagement
Oficialy a Broadcast Journalism graduate from @UniversityLeds... Prety scary stuf #ledsgrad14,irrelevant - new home purchase
So today I oficialy became a graduate gaining a 2:1 degre. #IMadeIt ,engagement
So Im oficialy a graduate now After 3 years of hard work (& drinking) I finaly have a BA @AberUni #Graduation ,irrelevant - marriage
Oficialy a University of Birmingham graduate. Beautiful day to round of an incredible 3 years #uobgraduations,irrelevant - marriage
Day 22. Long time coming but now Im oficialy oficialy a colege graduate. #100HapyDays,irrelevant - new home purchase
My mom just bought a beautiful new house in downtown st pete Cant wait to party by the pol  congrats momy @AdrieneP4 ,irrelevant - new home purchase
No longer living in the apartments. Cant wait to move the rest of the way into my new house tomorow,irrelevant - new home purchase
I cant wait to move into my new house Im so pumped. It was built in 1924 and its gorgeous al real woden flors m,irrelevant - new home purchase
OFFICALLY moving to myrtle beach love my new house and cant wait to move in  se ya later PA,irrelevant - new home purchase
Cant wait to move in to my new house once its built ,irrelevant - new home purchase
Im prety sure Ive posted this before but I cant wait to move in to my new house on Tuesday. #MovingDay,irrelevant - new home purchase
Got the keys to MY house Busy wekend ahead #newhouse #housewarming ,irrelevant - new home purchase
Ive got keys to the new castle#newhouse,irrelevant - new home purchase
Painting the bathrom dor white... First coat done.  #newhome #newhouse #bathrom #whitewod #dor  ,irrelevant - new home purchase
Painting wals #newhouse,irrelevant - marriage
So blesed Im so grateful for what god has given me and my family #newhouse,irrelevant - marriage
One wek and one hour to go @smaclinton  #excited #newhouse,irrelevant - new home purchase
3 days Cant wait #newhouse pic.twiter.,irrelevant - new job
Thunderoad here we come :) #NEWHOUSE,irrelevant - new home purchase
One of the hapiest days of my life Got the keys to my new house now  #newhouse #newbeginings #hapines,irrelevant - new home purchase
Now this is a kitchen @keride #newhouse,irrelevant - new home purchase
The life of my newborn son: eat slep pop reverse enginer.,irrelevant - marriage
My new born son arived last night. Everyone healthy and hapy. Ned some slep now.,irrelevant - new home purchase
Gta Get This Money For My NewBorn ,irrelevant - divorce
Im certain my newborn dreams of a carer as a rock star. Shes got al bases covered. #rockstar,irrelevant - marriage
One of my sons newborn hospital pictures. Im so in love.,irrelevant - marriage
my litle cupcake so tiny. newborn clothes are so big on her.,irrelevant - marriage
Gona go ahead & be an anoying braging parent cause my newborn slept from 12a-6a. #momycloud9 #bestbabyevs,irrelevant - marriage
Ive learned some damn god lesons from my parents divorce. Id never in my life setle with a drunk.,irrelevant - marriage
I love my ex husband. Even through a divorce we are stil very god friends and he is the best suport I have right now during this bad time,irrelevant - marriage
Today has ben the best day of my life @Sasy_Joe #Engaged,engagement
My day in a picture I got engaged to my best friend I love him so much. Cant wait to spend the rest of my life with him :),engagement
Im engaged to the most handsome man ever.. Today was the best day of my life  081614 @kjax1987,engagement
July 16. Best day of my life  I am engaged to the man of my dreams @MayerOf_YoCity #blesed,engagement
Lived the best day of my life yday. Canot wait to spend the rest of my life with my bestfriend & rock #engaged ,engagement
Had the best day yesterday was amazing in every way OMG Im engaged #HapiestGirlAlive thank u @ThomasStalker1 I love you so much ,engagement
Yesterday was the best day of my life. It  s oficial This handsome guy is mine mine mine forever. WE  RE ENGAGED,engagement
So I got the best Mothers Day surprise I am now engaged to the man of my dreams Couldnt be hapier ,engagement
Weding planing is so much fun :) 297 days til the best day of my life <3,engagement
My Weding Day was the best day of my Life Te Amo @hirons_josh ,engagement
10 days til we are oficialy Mr. and Mrs. Conley,engagement
299 days until I am oficialy Mrs. Hoy  #bridetobe #hoyweding #mrandmrs,irrelevant - new home purchase
Name change suces Were now oficialy Mr and Mrs Ramshaw Yay @canonfroter,engagement
Exactly one year from today I wil be maring the love of my life We wil oficialy be Mr. And Mrs. Mika #100hapydays #lovehim #weding #goingtothechapel,engagement
Oficialy Mr. and Mrs Forsel  with my wife @metiforsel #weding,engagement
Oficialy Mr. And Mrs. Vila Thank you God for blesing us on this special day with love Family and Friends. Its the hapiest day of my entire life. @ricvil25,engagement
Our litle secret is now out Oficialy mr and mrs pickthal #justmaried @mafyp,engagement
Got our mariage license today We can now oficialy get maried @travedsu #25days #SUITedformariage,irrelevant - marriage
Oficialy oficialy maried. Got al the paperwork signed today :),irrelevant - marriage
Rest in peace Grandpa. You wil be greatly mised. We love you,engagement
RIP Grandpa. You were truly a great man and you wil be sorely mised,irrelevant - marriage
Today we lost somebody dear to us. I love you so much grandpa and you wil definitely be mised.   ,irrelevant - marriage
Rip to the best grandpa I could ever ask for. You wil be mised,irrelevant - marriage
RIP grandpa you wil be mised  watch over me dad and aunt Michele as we travel to bufalo this morning,irrelevant - new home purchase
Today has ben so sad. R.I.P Uncle David you wil be mised. Please lok after Litle Gran & my Grandad x ,irrelevant - marriage
Rest in peace Grandad you were such an amazing man and wil be truly mised by everyone who knew you ,engagement
Today has ben a tough day rest in peace nan give grandad my love you wil be mised love you lots #rip,engagement
Just received the horible news that my great grandad pased away.. RIP Great Grandfather.. You wil be mised ,irrelevant - new home purchase
Today we said godbye to my great grandad the most genuine person i know slep tight you wil always be mised,irrelevant - marriage
Lovely send of for you today pal you wil be greatly mised grandad ,irrelevant - marriage
Todays my first day at my new job and lowkey Im prety scared,irrelevant - new job
First day of work at my new job. Wish me luck,irrelevant - new job
First day at my new job was great ,irrelevant - new job
Hela excited with my new job ,irrelevant - new job
Aw excited to start ma new we Topshop job ,irrelevant - new job
Saying godbye to al my work friends today made me so sad :( but so excited to start my new job ,irrelevant - new home purchase
First day at my new job fels like my first day at schol nervous & excited at the same time,irrelevant - new home purchase
So ready to start my job Excited to be part of a new wolf pack  #UAASeawolves,irrelevant - new home purchase
Finaly I got got promoted  hapiest day of my life ,irrelevant - new job
Yes Im geting promoted Finaly ,irrelevant - new job
Just got promoted; am now oficialy @glitchnaps "Game Title Creator".,irrelevant - new job
its oficial; Im now a regional CS manager  whop whop #promoted ,irrelevant - new job
My wife and I on a date today...Cant no one break what we got Love my wife til death do us apart  #HapilyMaried,irrelevant - marriage
Safely got my new car home without incident...unlike my first car. #newcar,irrelevant - new home purchase
thanks mom & dad #newcar ,irrelevant - new home purchase
Welcome home  #newcar #bmw cars_of_edmonton,irrelevant - new home purchase
Excited to be bringing this to Fargo #tahoe #newcar,irrelevant - new home purchase
Very col. Very nice. I like it.  #newcar,irrelevant - marriage
My parents are the best omg #crying #newcar,irrelevant - marriage
Everyone met Viola the versa. #newcar   #nisan,irrelevant - marriage
Excited to graduate today Im glad I made my family and friends proud by being a honor graduate thank you for the love and suport,irrelevant - marriage
As of today Im oficialy a proud graduate of @BostonColege - thank you to al those whove helped me get here,engagement
Wouldnt be where I am today without my family Im proud to be a graduate of Hagerty High Schol #ClasOf2014,irrelevant - marriage
Im a proud graduate of MNHS and I cant wait for my next adventure up north at NU,irrelevant - marriage
Im a proud graduate of @ctuniversity I earned my Masters in Project Mangement & its time 2 achieve my goals. #CTUgrad #HardworkDedication,irrelevant - marriage
I stil cant believe Im engaged AAHHHH Im so so so blown away and thankful for al of your responses yesterday. I felt extremely celebrated. Al of you are the best Thank u for al the love to me and @codycarnes ,engagement
Its ben almost two weks and I stil cant believe Im engaged.,engagement
#wedingday Im so excited to be this man for the rest of my life.,engagement
its oficial We ( me and @iStylesTwerk ) got maried today hahaha,irrelevant - marriage
Joel is no longer my finance hes oficialy my husband now  (wel on paper),irrelevant - marriage
Got engaged to my best friend this evening @kategaloway03,engagement
Beyond hapy to anounce I am engaged to my best friend travel companion for life and soulmate @morganseter #engaged #overthemon,engagement
I am so excited to say I am engaged to my best friend I am so blesed @jbabycervantes ,engagement
So blesed to be engaged to my best friend. I love you so much Haley,engagement
Ofcourse i said yes couldnt be hapier now that im engaged to my best friend your amazing and im so hapy its you. I love you Jordan Breton Im so excited to spend my life with you i wouldnt want it any other way  @bruinsboy13,engagement
I get to mary my best friend. Pure hapines. #engaged #nofilter ,engagement
Oficialy engaged to my best friend ,engagement
Completely over the mon about my new job .. So excited for a new chalenge ,irrelevant - new home purchase
I said yes. Sory boys.. Im engaged. <3 Thank you Lord,engagement
Her expresions were PRICELESS Im engaged to the woman that loves ALL OF CEPEDA FLAWS AND ALL #IAmABlesedDude#Engaged #ShesMyILoveYou,engagement
Im engaged The ring neds to be sized but Im so excited #heproposed #engaged #sontobemaried #futurebride #heasked #shesaidyes,engagement
Yal I stil cant believe it IM ENGAGED TO THE MOST AMAZING GUY ON EARTH Every time I lok down at the ring on my finger...it takes my breath away I love you @ben_sewald,engagement
Wel twiter I asked @TaraLyneONeil1 to mary me and she said yes. #HapiestManOnThePlanet.,engagement
She said yes... I think. I cant realy be sure. Im going mary my best friend. @italiarici,engagement
She said Yes Guys,engagement
Were having a weding Moma is engaged ,irrelevant - marriage
Im so beyond hapy to say WERE OFFICIALLY ENGAGED ,engagement
WERE ENGAGED I GET TO MARRY MY BEST FRIEND FUTURE MRS. FERGUSON,engagement
Engagement Day Through al the ups and downs planing in the end Im stil hapy to be oficialy engaged to my best friend. @SGERGEES,engagement
Oficialy engaged to my best friend And couldnt be hapier,engagement
Got engaged to my best friend this evening @kategaloway03,engagement
We are engaged So hapy to be engaged to my best friend Best vacation ever  #engaged #picstitch,engagement
1 month / 29 days to become husband and wife #wo #sontobemaried #vandmtheweding #bridetobe #hapycouple #lovehim #tb #comingson,irrelevant - marriage
I cant believe exactly 1 wek until I mary the man of my dreams I canot contain my excitement at this point  #bridetobe #1wek,irrelevant - marriage
Ive got a weding dres Im so excited to get everythin planed out for this weding  #mrsjohnson #bridetobe,irrelevant - marriage
Finaly get a new car today #stoked,irrelevant - new home purchase
Cant wait for Friday to where I could posibly bring home my new car. Its gona be a long wek tho. #Cantwait,irrelevant - new home purchase
Bedtime Up early for my driving leson Cant wait to get my new car in two weks even though I havent even boked my test yet,irrelevant - new home purchase
Hapy 25th birthday to me  On Aug.18 2014 i bought my 3rd car BRAND NEW no co sig...,irrelevant - new home purchase
OMG @joshcoulson04 just gave me the keys to my new car  OMFG  ,irrelevant - new home purchase
A huge thanks to @Ty_Temel for helping me sort my new car ,irrelevant - new home purchase
my new car for my birthday,irrelevant - major purchase - car
Heres to new beginings Absolutely love my new car<3 Lol der stay clear #IowaProblems,irrelevant - new home purchase
Heres a picture of my new car s/o to my sister for being the best ,irrelevant - new home purchase
Ok heres a pic I tok earlier of my new car,irrelevant - new home purchase
I never even posted a picture of my new car heres bae,irrelevant - new home purchase
Since its oficial I thought I should put up a picture Heres my prety new car.,irrelevant - new home purchase
First day at my new job.  if youre in Oceanside come by the Ulta.Im vending with Vichy/ La Roche Posay/Dermablend,irrelevant - new home purchase
First day of work at my new job today  finaly a new life that youre no part of.,irrelevant - new home purchase
So excited for Monday ... first day of my new job and first day back at golds gym after 3 months yay ,irrelevant - new job
My first day at the new job I sit and eat my lunch in the car,irrelevant - new job
First day at my new job this morning  prety #hapy #hairstylist ,irrelevant - new job
My first day at my BRAND NEW JOB was AMAZING Im so hapy and thanks for al the love yal.  Love you. ,irrelevant - new home purchase
Ready for my first day at my new job Hapy to be in scrubs again ,irrelevant - new job
First day at my new job was a suces ,irrelevant - new job
I definitely just went 70 over my budget. Met my new car YEAAAHHHH,irrelevant - new home purchase
Everybody met my new bae... Not bad for a first car,irrelevant - new home purchase
Everyone met my new car Minta. Aka Mimi lol I worked so hard for her . One step at a time Im making it. #Grateful,irrelevant - new home purchase
Met BB my new baby I said I was going to get my car before schol started and the Lord made it hapen. So proud to have done this by myself and glad I had faith and perseverance because thats the only reason I got her.,irrelevant - marriage
Bought my first new car  Everyone met Sabrah Im one hapy lady #newcar #doingthings #responsibilitynow #ilmiseduardo #hewasmyfirst #honda #civic,irrelevant - marriage
HEY GUYS MEET MY NEW CAR,irrelevant - new home purchase
Met my new car :) so blesed. My parents are so awesome ,irrelevant - new home purchase
yesterday I got a car :} met my new b,irrelevant - new home purchase
Met my new car. His name is Gerald but sometimes I cal him Kalin.,irrelevant - new home purchase
Everyone met my new car  Im so extremely thankful for this #corola #2014,irrelevant - new home purchase
New job  great feling :),irrelevant - new job
First day at new job was great Already feling like Im going to love it  #blesed,irrelevant - new job
First day at the new job today,irrelevant - new job
My first day at my BRAND NEW JOB was AMAZING Im so hapy and thanks for al the love yal. Love you. ,irrelevant - new home purchase
first day at the new job,irrelevant - new job
First day at my new job.. Lets se what its hiting for,irrelevant - new job
First day at my new job wish me luck ,irrelevant - new job
Having the best day ever Got promoted at work #moremoney #aboutime #hairdreser #hapy,irrelevant - new job
Yay ben promoted at work hapy girl,irrelevant - new job
Got promoted at work :))))) nedles to say Im so hapy :))))))) #PraiseGod,irrelevant - new job
Got promoted to asistant manager at work so hapy,irrelevant - new job
Got promoted to maintenance today instead of housekeping  #movingupinthisworld,irrelevant - new job
Got promoted today $$$$$$$$,irrelevant - new job
Wel I got promoted yesterday. And Im stil on my high horse today. Hel yeah,irrelevant - new job
got promoted to manager today at the gym spent al day w/ my      sisters and hung out with my new romies  #todayrocks,irrelevant - new job
Got promoted a raise and found 35 bucks next to my car today. God day so far ,irrelevant - new job
So Im not the aple specialist anymore I got promoted to ful time Microsoft consultant. So today is a great day.,irrelevant - new job
Just glowing. Were engaged Hapiest luckiest girl in the world. Bump on the head a year and a half ago was just the begining. Love this guy.,irrelevant - marriage
She said yes. Yes Were engaged Im the luckiest man alive @analize_u,engagement
Stil cant believe Im engaged ,engagement
I cant believe Im engaged So unbelievably excited to mary my best friend ,engagement
I stil cant believe Im engaged AAHHHH Im so so so blown away and thankful for al of your responses yesterday. I felt extremely celebrated. Al of you are the best Thank u for al the love to me and @codycarnes ,engagement
Thank you so much for al the love and blesings everyone has given us #thankful #ENGAGED ,engagement
Thank you so much for al the wel wishes and congratulations Justin and I are blesed #thankful #engaged #icebucketchalenge proposal,engagement
I proposed tonight. So thankful that God blesed me with @mjnel1289. He wil always be our cornerstone. #engaged,irrelevant - marriage
She said YES So thankful  to have her as my teamate betibojangles #engaged #PuertoRico,engagement
Today was unbelievable and Im so thankful to al who were apart of it engaged to the love of my life  @MorganLot,engagement
In LOVE with my new house Went to visit it today Cant wait to move in,irrelevant - new home purchase
I cant wait to move in my new house thank you Jesus ,irrelevant - new home purchase
Its crazy to think that in about four days we wil be moving into our new house ,irrelevant - new home purchase
Graduation day was one of the best days of my life,irrelevant - new home purchase
It has finaly hit me that I actualy graduated from colege. Come on @elonuniversity let me come back for another year #indenial,irrelevant - new home purchase
With this diploma I can finaly say that I have realy graduated from colege.   ,irrelevant - marriage
@AMC6686 I just graduated from the comunity colege. I finaly made it to the university.,irrelevant - marriage
I cant believe I started this journey a yr ago as an intern and I finaly graduated from busines colege today ,irrelevant - marriage
finaly graduated wit my Day 1 @OG_NickyD from 5th grade to colege we made it  now time to get this money .,irrelevant - marriage
Hey guys finaly graduated from colege.,irrelevant - marriage
We LOVE our new house Cant even believe my life right now  Im so truly blesed,irrelevant - new home purchase
Ben a blesed day Started with masage @umichfotbal practice then.....wel the picture says it. She said "Yes",engagement
Made it in one piece and got down on one kne and she said YES. #dashtodune #Dune&Dusted ,engagement
She said yes #Engaged #LoveYouMegan,engagement
Best birthday present ever she said yes,engagement
She SAID YES #imdreaming #hapiestdudever,engagement
She said yes. Yes Were engaged Im the luckiest man alive @analize_u,engagement
Proud to say my beter half @BethRoberts2  wil now be the future Mrs Osborne #SheSaidYes <3 x,irrelevant - marriage
She said yes... I think. I cant realy be sure.  Im going mary my best friend. @italiarici,engagement
Hapiest day of my life just asked the star of the county down @kmecles to mary me . She Said ......... Yes,engagement
She said Yes Guys,engagement
She said yes God blesed me a lot with a one of a kind love.. Time has flown by so many new beginings love this girl for life,engagement
She said yes So excited to mary my best friend,engagement
Tomorow I mary my best friend my suport my everything. Life couldnt be beter. Excited to share this moment with so many loved ones.,irrelevant - new home purchase
Weding emails & post make me SO excited Cant wait to mary my best friend in the whole world  @danyapy #SopyTwet XxX ,irrelevant - new home purchase
I love puting on my weding bands with my ring it just makes so excited to mary my best friend #4months,irrelevant - marriage
SINGLE DIGITS 9 more days and I get to mary my BEST FRIEND Yal I could not be more excited @frankiepesce #9days #futurehusband #futurepastorswife #pesceweding2014,engagement
Prety excited to mary my best friend here  @Tim_DeCant #62715 #rosarycathedral,irrelevant - new home purchase
Gona be a long couple days but I am very excited to mary my best friend on Sunday #4days,irrelevant - marriage
Exactly a month until we are maried So excited to mary my best friend  @stewartwily,irrelevant - marriage
Super excited about planing my weding. I cant wait to mary my best friend ,irrelevant - new home purchase
Found my weding dres today Thanks @scon27 So excited to mary my best friend in it @jordan_codrey ,irrelevant - marriage
Making the second step today towards geting maried :) i cant explain how excited i am to mary my best friend ,irrelevant - marriage
I got engaged last night So excited to mary my best friend I love you @SarahERieger,engagement
Weding wekend is oficialy under way. Canot explain how excited I am to mary my best friend with the suport our loved ones #letsdoit,irrelevant - marriage
I am so excited to say that I get to mary my best friend I said YES,engagement
Incredibly hapy&excited that me&James are engaged  I cant stop smiling&I cant wait to mary my best friend,engagement
Im gona be his wife in TWO WEEKS. Im so beyond excited to mary my best friend ,irrelevant - marriage
Cant wait to pick up the new car     feling ecstatic,irrelevant - new home purchase
Im so ecstatic that I get my new car tomorow  praise The Lord ,irrelevant - new home purchase
To stoked to go pick out a new car tomorow ,irrelevant - new home purchase
