"tweetId","title"
"498573413959868416","hilary_claire 💞💍💫 👰 #congratulations #justmarried #mrandmrs #love #bride #groom #happiness http://t.co/x2P8zaKAWr"
"498558695002083328","Congrats to my good friends! @Patches_Patzen and @0scar0jeda #JustMarried @HatersluvTenday @SaysDiquann @touchmejack http://t.co/KC553Lnf1b"
"498539901818662913","View from our honeymoon suite at #bartleylodgehotel #justmarried #newforest #newforesthotels http://t.co/wZHBHLczZ7"
"498539854725402625","#weddingring #engagementring #whitegold #diamonds #justmarried #newlywed http://t.co/IyFLsxbQyf"
"498538295316742144","Congrats big sis! Much love to you and Marlon.
#justmarried http://t.co/NWmRfP8iXT"
"498536306033831938","#bestmom #justmarried #schlosspetershagen #wedding #marriage http://t.co/GoKrnYIo6C"
"498535611457077248","#bestman #wedding #marriage #schlosspetershagen #mates #friends #justmarried http://t.co/WXSiiQ0t3o"
"498534467288702976","#justmarried #schlosspetershagen  #wedding #loveofmylife #petershagen http://t.co/MTtcPwgOKs"
"498531900559220737","B♡T #justmarried #burcutimucinwedding #thebest #wedding #bride #groom #istanbul #dugunumuzvar… http://t.co/9n4bB7fDFD"
"498527747539730432","RT @carleecooper: @BushhWacker @Lindsaaaay55 #cupansuck #legalsex #18withbigtittys #couldntfindthemali #justmarried #happybirthday @Emy_Pur…"
"498525705123418113","#justmarried #vauxhallcresta http://t.co/nlw7BDhelS"
"498523617576357889","@BushhWacker @Lindsaaaay55 #cupansuck #legalsex #18withbigtittys #couldntfindthemali #justmarried #happybirthday @Emy_Purvis44 @lovelarry57"
"498522966897225728","Photo: i-know-how-you-kiss: killian-and-emma: #JUSTMARRIED 100% HERE FOR THIS http://t.co/txF1aA3p6K"
"498519021890060288","#justmarried #converse #bstreetshoes #handpainted http://t.co/9F8IUogt7C"
"498517127804899330","w/ the beautiful BRIDE!👰💍💎 She's soo beautiful! Love HER!❤️ #JackiesWedding #MrsSanchez #JustMarried… http://t.co/d5oK87X9ao"
"498516614581460992","#InstaSize #congratulation #justmarried #love http://t.co/Mmmrd8mYyk"
"498514580109156353","#DavidyVero #wedding #happiness #couple #justmarried 🎩👰⛪️ #Look #LookVaConmigo #spgg http://t.co/67dJmnFWjW"
"498510257560121344","#wedding season calls for #gift options, here is a great #weddinggift for the couple #justmarried http://t.co/9P2Zq2fIXW via @Etsy"
"498508622763425792","@wonderwomanshel @LavaShells just had one of these on my minimoon in the new forest - amazing!! #justmarried"
"498508340545478658","#justmarried 👰💍🎩💕 #wilenskywedding jacky_jaclyn http://t.co/kgQkDKTXoZ"
"498502231113469954","Honeymoon leg one of approx a bajillion #weboughtsweetneckpillows #justmarried http://t.co/BxEsULNhkN"
"498500527123353602","RT @Enriqueeee1: Congratulations to my cousin Coco and his wife Alondra!! #JustMarried #TurnDownForWhat http://t.co/mjWgPyCaoB"
"498500099442769920","Yesterday was Wedding day. Congratulations to James and Anna Ledingham #justmarried http://t.co/g204TVqCa4"
"498490964546424832","RT @oakleyhall: Congratulations to Charlie &amp; James who are celebrating their wedding today! All the best from everyone @oakleyhall #justmar…"
"498489495885733889","Congratulations Mr &amp; Mrs Gregory, had a great day Friday #justmarried http://t.co/qqucH5uAWP"
"498484423864905729","Congratulations to Charlie &amp; James who are celebrating their wedding today! All the best from everyone @oakleyhall #justmarried"
"498482495789490177","Oh twitter how I missed you but while away I got hitched #justmarried #LGBT #love #SameLove http://t.co/JZhHJftDxG"
"498479722398220288","Such a beautiful day #reunited #natandhannahwedding #justmarried http://t.co/oJOe48NELg"
"498475150233178112","Congratulations to my cousin Coco and his wife Alondra!! #JustMarried #TurnDownForWhat http://t.co/mjWgPyCaoB"
"498470003767644160","My handsome husband repping the #dmv in #jamaica #husband #justmarried #honeymoon http://t.co/lgBllaSCTI"
"498467749182459905","Good morning! #jamaica #justmarried #honeymoon #travel #paradise #tropical http://t.co/eGBxGds047"
"498467479815852033","#justmarried #ravenlippy @ Wyndham Boston Andover http://t.co/j3OchK7rjZ"
"498464235794731008","Having our #minimoon at @balmerlawnhotel. Just had a lava shell massage - afternoon tea next! #newforest #justmarried"
"498463727675772928","Thank you to @NewForestHotels #bartleylodge for a fantastic wedding day on Friday. Everything was perfect! #justmarried #newlywed #newforest"
"498462006811168768","An Acropolis kind of day #athens #Greece #honeymoon #justmarried http://t.co/iebUB02EJg"
"498448836202102784","Miss Laura Lonsdale is now Mrs Laura Jones #justmarried #HappilyEverAfter"
"498443909366681600","#nhatrang #wedding #justmarried #balloon @ Sunrise Nha Trang Beach Hotel &amp; Spa, Vietnam http://t.co/eNZvs8qYjB"
"498424264001736705","#Justmarried Mr &amp; Mme Kouider 

#GoodLIFE #HappyDay http://t.co/Bi3pd8hxAb"
"498423143942193152","#JustMarried and stopping off at a drive through. LOL! http://t.co/kiUNQkDxHG"
"498422691972800512","Latest couple alert! Mr &amp; Mrs gbenga and bukola sosan. #justmarried #zapphairedreamweddingscouple... http://t.co/X7grWGzDA6"
"498394398208819200","Thru it ALL, I'm glad I'm still able to smile. #VA #darkskinisthebestskin #JustMarried 😍 #NotMeTho 💁😂 http://t.co/WEmEquufCw"
"498378607723425792","#weddingselfie ❤️❤️❤️ #justmarried http://t.co/C7elzQRGMv"
"498375369196847104","RT @CotswoldCele: #hartcliffe community centre #balloons #justmarried 
http://t.co/xKWpHezPFo http://t.co/JIRdLPw3PG"
"498372218142068736","#hartcliffe community centre #balloons #justmarried 
http://t.co/xKWpHezPFo http://t.co/JIRdLPw3PG"
"498372020921720832","Morning Twitterverse. My husband and I are drinking tea &amp; listenin to the rain. Married life, so far, is Good. #justmarried"
"498371550761201664","#justmarried ! Ohmyhair hahaha http://t.co/Xhwq1Dzedt"
"498363580493074432","RT @ZahraAlani: #JustMarried Me and my #husband @WestSidin #KZWineLove http://t.co/IYPufNgGmU"
"498362831004127232","Love is in the air.. #amieremmy #love #wedding #couple #married #justmarried #sanding #sunday #friends… http://t.co/qynTCcWwEY"
"498347349270216704","Love this detail shot of Max &amp; Brianne's shoes. #yeg #shoes #sweetlifephotography #justmarried… http://t.co/R1edkhtBt8"
"498330283050299392","Congrats Katie and Sean! #justmarried #lakewarowclub #seattlecoordinator #seattlewedding #seattlevenue #fremont #love http://t.co/kHqzWZnRDt"
"498329735886151681","Love you!  ""@ZahraAlani: #JustMarried Me and my #husband @WestSidin #KZWineLove http://t.co/QI4u0VMmV3”"
"498328362042290176","#JustMarried 💘👰💑💍 http://t.co/zaBIHVn3nW"
"498321514245414914","Welcome home Perez's!!! #jtpwedding2014 #justmarried #justmallied http://t.co/hq3th35xYg"
"498320669013454848","@Cr21Ryan #justmarried💏💍"
"498316948816412672","RT @JayyMacDonald: #RelationshipGoals #JustMarried http://t.co/nUErERgISW"
"498312362882240515","#JustMarried and in the #Army in a CPO @FordFusion - thanks to Jimmy And Olivia for ur service and ur @Ford business http://t.co/6UW8khYbVS"
"498311566677139456","#mrs #sign #justmarried @coastsidecouture @coutureplanner @santaluciapreserve #carmelwedding #details... http://t.co/91sr5jPKSe"
"498310039988629504","#RelationshipGoals #JustMarried http://t.co/nUErERgISW"
"498307471925313536","Bride and Groom selfies #selfies #jeremyangie2014 #wedding #justmarried http://t.co/GiRFpG8EMh"
"498306287969779712","Congratulations to Chauncey and Ivanda Canyon (: #wedding #nuuanuvalley #justmarried #marriage @… http://t.co/efO6nwt3e9"
"498301432316321792","#cakecutting #weddingday #mr #mrs #justmarried #veronicassweetcakes #blue #weddingcake @ white cliffs… http://t.co/D8CCBrHrYp"
"498300276001222656","Con los novios!!!! #wedding #boda #novios #instapic #moments #justmarried http://t.co/Lnj5Ax4w9o"
"498299677972787200","#Justmarried @ Altocerro - Villas, Hotel &amp; Camping http://t.co/It0JMxQdBT"
"498636173867118593","@Carrillo2121 I'm married sry http://t.co/W2W78cGNRO"
"498635998406774784","When I’m married, I never want to fight in front of my kids because I know I hated seeing that shit."
"498635963870879746","@diclonius_kaori I'm married!"
"498635666365100033","RT @xxexzavierxx: If I end up having a daughter when I'm married bruh il beat a nigga ass if he hurt my girl 😴😂😂😂 my reasons for not wantin…"
"498634532627550208","RT @_xoxoangg: When I'm married, I swear my husband is going to feel like the king of the world because he won't need for nothing but me. 😩"
"498634515943018497","I'm #Married ? 😌"
"498634506107375616","RT @mjohns1330: If you see me when I'm older and I'm married please slap me in the face"
"498634502680612864","Do you plan on having anymore children ? — If I'm married and he wants children then I would have to swallow tha... http://t.co/N3xVRHhKCX"
"498634174371078145","RT @natboo__: “@_girlthatsK: 69. if your a virgin when do you plan on having sex 👀” hopefully when I'm married"
"498634066015444993","When I'm married I want to live in a cabin like house over looking the mountains, and watch the sunsets with my husband."
"498633950802485248","I'm married 😌💕💍💒"
"498633852265721856","when I'm married. 😍 http://t.co/ESOF5cOKJ7"
"498633547700535296","I'm married 😍"
"498633302048538626","when I'm married me and my husband will have taco rings at least once a week bc that's like the only thing I know how to cook"
"498633277373444097","When I'm married and have a baby I want this frame 👪 http://t.co/VA6Vod2Ppl"
"498633225192083457","I'm married to Tobias Eaton. Js🙌"
"498633093277028352","What is your relationship status? — I'm married http://t.co/hhApPh6SmR"
"498632920492670976","✌ @Reading ""annie bissett : artist - SOMETIMES I'M MARRIED"" http://t.co/7w5hK84MbL"
"498632663646076929","@mattprigge Because I'm married to Shepard?"
"498632507861250049","@shoemybutt and she's a mom. Like can I be that hot when I'm married."
"498632307323183106","""@Dcylighter: @Burn_TheWorld I'm married to the game."""
"498632287752577024","When I'm married, my life's job will be to impress my man with everything I do."
"498632217484992512","I'm glad I'm married to a guy who takes the time to save turtles who are trying to cross the road from being hit. He's a nice guy."
"498632077550428161","RT @GirlNotes: When I’m married, I never want to fight in front of my kids because I know I hated seeing that shit."
"498632042507407360","RT @Sherly_Ortega: Cameron you're so hot but I'm married and dating so #sorry"
"498631949687459840","Cameron you're so hot but I'm married and dating so #sorry"
"498631864798961664","“@_girlthatsK: 69. if your a virgin when do you plan on having sex 👀” hopefully when I'm married"
"498631847845564416","RT @alanawhite11: Idk call me old fashioned, but I absolutely won't be having kids until I'm married."
"498631753649885184","“@_kaaat_: cant wait till I'm married and can cook my husband Spanish food” you know how to make empanadas ?"
"498631488888242177","@Burn_TheWorld I'm married to the game."
"498631311591231488","@landon_sturgill I'll just have to wait until I'm married I think lol"
"498631267974647808","RT @MonKskrabut: I honestly can't wait until the day I'm married and in love and am pregnant with my first child. No rush, but still excite…"
"498631198240174081","you know that I'm married to the money"
"498631169190031361","RT @RRON_: I'm not about that divorce life, once I'm married I'm married. Anyone who grew up in a broken home knows the importance of a sta…"
"498631037254385664","@FetchIsAThing @Matrix278 @Tat2jones76 Well, I'm married to the game Joey. If I can't do this, I have nothing"
"498631031772438528","@LEXIaniknowit I'm married.... To deez streets.... And Haagen Daaz... No particular order"
"498630723759534080","If you see me when I'm older and I'm married please slap me in the face"
"498630672140206080","I get money I stay with it and its never leaving my side so of course i m married to' #isthatbad"
"498630654532538368","my biggest fear when i’m married is my husband saying ""let’s stop eating sugar"" so I have to leave with the kids in the middle of the night"
"498630551314915328","RT @ericsshadow: I'm used to agreeing with stuff I know is wrong. I'm married."
"498630381877600257","But I'm married to the trap."
"498630197969956864","@Aissetou95Ya dunno y u blocked @RockinA_hossain !!! Don't worry I'm Muslim ! I'm married! I'm taken... Looool"
"498630152780132353","@grindstaffd3570 they pray on the poor and minorities. I know not because I'm married to minority, because I am big difference"
"498628760875597824","RT @HashtagWEED: you would think I'm married to Mary Jane if you knew how much time I spent with her"
"498628456557838336","@Sonnelsz1 walk into the club like ""I see you, checking out my gold bracelet. Sorry, I'm married."" http://t.co/MzkqSednJn"
"498627738031620096","OMG!!!!!!!!! I seriously can't have guy friends!!! So far every guy I met is trying to fuck me, even when they know I'm married. Wtf?"
"498627010974199808",".@stynxno: ""I feel like celebrating"" 
Me: ""Go ahead, dear!""
@Stynxno: ""I can't, I'm married"""
"498626946549710848","""I know I'm married but I cheated twice because I had too."""
"498626794002472960","“@_xoxoangg: When I'm married, I swear my husband is going to feel like the king of the world because he won't need for nothing but me. 😩”"
"498626753469095937","You know that I'm married to the money."
"498626416443789312","RT @KoreanBoysLover: I divorced with normal life.
 I'm married with KPOP
I have complicated relationship with biases.
I have special relati…"
"498626333896085504","But I'm married to Basketball"
"498626304720134144","When I'm married, I swear my husband is going to feel like the king of the world because he won't need for nothing but me. 😩"
"498626027804188672","@Tatted_cancer look whose talking ... I'm married and shit. Tf ?"
"498625835981500417","fun fact; I'm married"
"498625562823254016","@bySinead would you like me to unretweet it and you can fix it (; id like to at least be out of college before I'm married with kids"
"498625449975889921","RT @Kris_Millwood19: Best believe when I'm married with a child I won't be twatching and cussing out high school girls 😂😒✋"
"498625155891871744","Fuck a ring-fingering, I'm married to my mind"
"498624266368450560","cant wait till I'm married and can cook my husband Spanish food"
"498624130607235073","Now that I'm married more people know who I am... If only I knew them, or remembered their names. #itsnothingpersonal #idontactuallyknowyou"
"498623793544568832","@MariaTrenesca @RivaiRivaille I don't want him FFS I'm married gdi"
"498623373333630976","like btch I'm married . lbs ."
"498622432421232640","You know that I'm married to the money !!!!! 💍💍💰💰💵💵"
"498622381804371969","RT @tayloraposs: I can't wait until I'm married and I won't have to sleep alone"
"498622174115016707","@FlyPucci Fuck no! I'm not having anymore kids UNTIL I'm married😤 I don't want a bunch of baby's daddies😷😂"
"498621792114978816","Once I'm married, Divorce is NOT an option"
"498620903845269506","@BafflerMeal I'm married so it's ok"
"498620847922642944","""@glen_jojo: i'm married sorry gentlemen (::: http://t.co/duFGpbppwP"" ;)"
"498620581156499456","i'm married sorry gentlemen (::: http://t.co/xVvkKZq31X"
"498620318542745601","When I'm married, I will never cut the grass. I have grown to ABSOLUTELY FUCKING HATE cutting the grass and breaking out in hives."
"498620237156061185","@blackorpheus251 @Atwitisborn Yes, that was a deal breaker.  I'm glad I'm married to an engineer in the auto industry!  lol"
"498620202675105792","RT @WaysOfAthIetes: The gym is my girlfriend, failure is my ex. I'm married to the game and engaged to success."
"498620141924777984","@FlyGuyRell88 I mean Cherish is grown, but unless I'm married I'm not brining a man in my house to sleep over !"
"498620001067499520","RT @kimberlys__: Even if I'm married I'm still independent . I don't depend on no man Js ."
"498619978502111232","Best believe when I'm married with a child I won't be twatching and cussing out high school girls 😂😒✋"
"498619791780089856","@JamesCGrey Not if you wanna keep your head. I'm married. I don't let any man, but my husband, into my bedroom."
"498619513525764096","Even if I'm married I'm still independent . I don't depend on no man Js ."
"498619501043531777","@Paigeex18 😑 no I'm married to Miley an iggy😻😻😍"
"498619434282803200","RT @Garrett_welsh_: “@laurynn_huff: When I'm married, my husband gets road head whenever he wants 🙆👰”👏👏👏👏👏 wifey material now"
"498618889958596609","Aye.. I'm married 💐👰"
"498618828121985024","@d_weezy lol. I'm married, and my brother has been with his gf for a few yrs now."
"498618703269748736","@OOHRoxanne I'm married to Juan, so what is life ? Lol"
"498618491948105728","RT @Stephhhydoee: When I'm married Ima go to church every Sunday with my husband. 👫💒🙏"
"498618223609511936","RT @ASAPRockyTRILL: Once I'm married, Divorce is NOT an option!"
"498617481179983872","RT @HGP_Kay: No babies from me until I'm married 😊 Well that's the plan 😳😂"
"498617241450344448","@premieradvisor WOW, mark... Thanks so much for the follow. So, I'm married to a #TKE.  =) Where'd you go to school?"
"498616950444920832","Listen to me: I have a hit song about a knife, and yes, I'm married. And that is why I want you to hang up, right now. #spaceghost #quote"
"498616863383777280","RT @HankQuotes: How could they think I’d rent a stag film, Peggy? I’m married!"
"498616822313517056","RT @moomin_kew: @seannwalsh just to let you know we loved your show today at @charitychuckle
I'm married to a morning person @rsjay1 &amp; know…"
"498459965695488000","I said YES!! 👰💍❤️ #imengaged #onionringring thanks for catching the moment @KeithDBremer77 😂😂😂😂 http://t.co/0aWbd7QkOb"
"498374578977398784","Well that escalated quickly. @nitwitbit #imengaged #diamonds #soamazing http://t.co/JUXVDJttbn"
"498320053201563648","So bummed that I'm in Arkansas instead of #Chicago. But I came back with a smoking Fiancé. #LivinTheLife #imengaged #GettingMarried"
"498308024461971456","RT @brianneognibene: Going out with my gf tonight #donttellpat #briannes21st #wherestom #imengaged"
"498307919495331841","Going out with my gf tonight #donttellpat #briannes21st #wherestom #imengaged"
"498294131303923712","He asked and I said ""Yes"" #ImEngaged #OMG #ImGettingMarried #SoExcitedICouldPee http://t.co/mQroYaPRup"
"498265294117560321","Old people make me believe forever's actually exist. 👫❤️⚾️ #ImEngaged #BaseballBoyfriend #ProudGirlfriend #AC #ILYSM http://t.co/uFrACz3mQy"
"497932417999859713","8-8-2014 My BAII proposed 😍😍😍😍😍😍😍😍😍😍😍😍😍😍 happiest person ever. #IMENGAGED ☺️☺️☺️ http://t.co/K89EgR6XaM"
"497207916009893888","RT @WeatherLauren: Can't stop smiling ❤️💍 #rylaurtietheknot #imengaged #proposal #johnniemercerpier #wrightsvillebeach #WOW http://t.co/UgX…"
"497207748795572224","Can't stop smiling ❤️💍 #rylaurtietheknot #imengaged #proposal #johnniemercerpier #wrightsvillebeach #WOW http://t.co/UgXpEsirkN"
"497183197525192704","I asked this lady to spend the rest of her life with me and she said 
"" ¯\_(ツ)_/¯ "" #imengaged http://t.co/ncNolVrhoC"
"496907073154605056","Going to bed so happy tonight 😊 #goodnight #imengaged #nobigdeal"
"496798518057926657","@Real_Liam_Payne @Real_Liam_Payne   @Real_Liam_Payne section 128 ... I'll be waiting for you😍 #jk #imengaged #LOL http://t.co/RP1hyvbzgb"
"496476079000150017","You always switch the ring to the taken side when a creapo comes along #imengaged #getaway"
"496411259596976128","RT @mar_carpenter: #IMENGAGED!!!!!! http://t.co/G0yRlieNp0"
"496403903655596032","#IMENGAGED!!!!!! http://t.co/G0yRlieNp0"
"496120898873593856","RT @JamesAllenRings: Perfection 💛 #truelove #loveembodiedinaring #marryme #isaidyes #ido #imengaged #halo #haloring #diamondlove #blin... h…"
"498351894717136896","“@ChukaOffor: #HeyBooImChuka RT @basedlexi: Wite boyz ain't shyt”#immarried"
"498300479483691008","Im still kinda mad at tay for scaring me but then again hes taylor you cant stay mad at him #immarried @taylorcaniff http://t.co/pDTLW9FEgb"
"497959443079118849","Did yall see @kerrywashington face when @jimmykimmel jokingly said we should get naked after this! #Dead #HellNoWeShouldnt #ImMarried Ha!"
"497758647410524160","It's funny how when I grow up the same people who acted like they couldn't talk to me stay hmu #LolxTooLateNow😅😂😭😝 #ImMarried 😍😘💏💍"
"497445985371430914","I could really ride a D right now.... No pure way to put it. #immarried #sorrynotsorry #worthamgetyourasshomeNOW!!"
"496827463843217410","@invisiblewife are you trying to make @shwood cry on social media #IHopeSo #ThatWouldBeAwesome #NotQuiteTheBestWifeEver #ImMarried"
"496827319311695874","""@SultanofSwaT033: My new phone found my old boss...I love you"" 

You had better be talking to your phone. #ImMarried #SoAreYou"
"496463737318944768","✨😉✨ #MrsTisaBrowder #ILOVEMYHUSBAND #keepitinteresting #sexy #ImMarried #dontmeantooffend #youmad… http://t.co/aXwP6ttPHM"
"498635919142834176","Crazy how my cousin and her (now) husband have been dating since 2005 and just got married yesterday"
"498635871646519297","Congrats to my beautiful cousin getting married yesterday! So happy for you😘 http://t.co/FdHW3YloBp"
"498635753904021505","Yesterday RT @Leggo24: Nikki Caldwell got married today"
"498635463964758017","So yesterday In my dreams I was married to Phoenix Marie😍😍😍"
"498634849347850240","I DONT REMEMBER IF I SAID THIS ALREADY BUT YESTERDAY OWAIN AND NOIRE GOT MARRIED AND  NO W I AM UNSTOPP AB LE"
"498634331288776706","RT @Tuftsa: So who didn't get married yesterday?"
"498631831168614400","My Beautiful Client jennab2b Got married to the Man of Her Dreams yesterday!!! Congratulations to the… http://t.co/E0FsUCRnnr"
"498630964105707520","A sneak peek from yesterday's wedding! Lydia + Jed were married at Olive Baptist Church surrounded by… http://t.co/iXgv5O4Wkn"
"498630639013228544","The fact that my Auntie Mia got married to Dorell Wright  and I couldn't go to the wedding yesterday."
"498629809195728896","Aw congrats 2 Marie Nicole Cascio for getting married yesterday! Lol I was lurking &amp; saw her wedding registry online. http://t.co/tAbF5GXQQk"
"498629529746014209","| Beautiful Beats | My soror Danielle got married yesterday! Thank you for allowing me to be apart of… http://t.co/y2zlZ5Tggr"
"498629486968328192","RT @chelseanclark: Did everyone on the face of the planet get married yesterday?"
"498628365340114944","One of my good friends got married yesterday, she's a wholesome chic...real old school like."
"498628272067211264","@stefanthth LoL I don't even know. One of our mates got married yesterday(Sunday). I don't know what you're still doing Single"
"498628266367131651","Photo: These kids got married yesterday! Wahoo!! 🎉It was a beautiful wedding. 😁 @haasomejon @shay_petra //... http://t.co/UUC8rfiKSC"
"498626782543609857","Thank you to my older sister for getting married yesterday because NOW WE HAVE A TON OF LEFTOVER WEDDING CAKE😍🎉"
"498625198854516736","RT @DaisyheadTN: Eddy from @mooseblooduk got married yesterday and we weren't even invited to the wedding. Consider yourselves our enemies,…"
"498625062640312320","RT @jordanzuelsdorf: @lmnking and I got married yesterday. You'll see what a i mean later. 😂💍"
"498624113163128832","Yesterday I married the love of my life and it was nothing short of amazing. Our family was present.… http://t.co/I7TQjcNadZ"
"498623773156077568","RT @stevepolkowski: Got married yesterday, soccer coaches were the last there, so we played a little keep away on the dance floor @soccrcoa…"
"498623607070031872","@kaygass_ well I only went cause my girlfriends got married yesterday. I really don't go out unless it's a special occasion lol"
"498623545274929153","Best friend married yesterday #Bridesmaid #countrywedding #blessings #FriendsForever http://t.co/9PGE1Em48S"
"498622416390995968","All my cousins are getting married.. Wtf i swear they were all 10 years like yesterday."
"498621901473079296","Did everyone on the face of the planet get married yesterday?"
"498621304099315715","Seeing my friends get married yesterday brought some joy in excitement to my life like it was me 😩🙌😂"
"498621063832813568","I married the love of my life yesterday. I couldn't stop crying. http://t.co/rDLNFOPNSu"
"498621006140166145","My baby @kidkrull got married yesterday... And she invited some freaks named @shmarielle and… http://t.co/H36pftGNQP"
"498620397211103232","Very proud of my big brother as he got married to his beautiful bride yesterday. #lechwedding http://t.co/ixYmaqLPvu"
"498619532962185216","Eddy from @mooseblooduk got married yesterday and we weren't even invited to the wedding. Consider yourselves our enemies, Moose Butt."
"498618516262879232","@ModernSarah_ No, it feels like we got married yesterday."
"498616915883868161","I have never photographed or seen a groom do this after getting #married until yesterday! #maui #beach… http://t.co/ZFCC3CSy4N"
"498615949335863296","Yesterday MJ and I said our vows so we're legit married now! Check out these photos taken by our family and friends: https://t.co/fVtjJiomvS"
"498614935492911104","So happy I got to see @JoshuaDeeHall and @KristenScass get married yesterday!! I'm so happy for you guys, congratulations!"
"498612238996230144","This lady just got married yesterday and she's been on Facebook since then"
"498612195899346945","RT @LOUISXRIHANNA: Harry's gonna be that white girl on Instagram after the wedding ..... ""Yesterday I got married to my best friend and lov…"
"498612115822092288","Harry's gonna be that white girl on Instagram after the wedding ..... ""Yesterday I got married to my best friend and lover of 172 years .."""
"498611998838759424","Everyone got married yesterday"
"498611246271594496","Im glad i got to spend yesterday with my kuma who finally got married! Im so glad it finally happened… http://t.co/3vCMQKUV0q"
"498611108404817921","RT @AstLykBehaviour: so another girl i knew got married yesterday.i saved her life in a fight and that bitch didn't invite me. ok."
"498610333758795776","so another girl i knew got married yesterday.i saved her life in a fight and that bitch didn't invite me. ok."
"498609548744482816","I got married yesterday Here are a few cell phone pics. http://t.co/eQurhytxcX"
"498607917105700864","RT @wsoctv: Congratulations to @EricaWSOC9 on her wedding! She was married yesterday in Montego Bay. Photo cred: @NatalieWSOC9 http://t.co/…"
"498605285679071232","@TomRazzy nah the thing about her getting married Logan and Shannon were joking around with yesterday"
"498604789945487360","I got married yesterday. @ErikaGarzaTv gets married today. I guess her and I weren't meant to be hahahahha 😆 have fun E"
"498604414962524160","Who got married yesterday ? @DJ_COLLIN"
"498603858965561345","Life goals,
Tan my pasty thighs
Get married
2 kids?..
Own a house like we say yesterday canoeing 18 miles down the Delaware River😍"
"498603152435068928","Congrats to my girl Ambz for getting married yesterday 👰 ilysm and Goodluck with everything. Stay you… http://t.co/z0uXFWQ5La"
"498602713194979328","After going to my godmom's wedding yesterday, I can honestly say that I can't see myself getting married"
"498601409713930241","Congratulations to my beautiful cousin on getting married yesterday ☺️👰 http://t.co/OTWNTV2n7h"
"498601327241732098","Congratulations to @EricaWSOC9 on her wedding! She was married yesterday in Montego Bay. Photo cred: @NatalieWSOC9 http://t.co/mGAOsHPY1z"
"498601089114308608","Big congrats to this beautiful bride getting married yesterday! 👰😍 http://t.co/8682O8n5CV"
"498600971615100930","RT @v91co: Our favorite Designer, Writer and all around cool guy got married yesterday. Congrats Brad! @WLLSPNT"
"498600268553256960","RT @_Darleeeeeen: ""@XoDayanara_x3: How you got a girl &amp; still try to flirt with me ? Like be gone ✋😴"" Some married nigga trynna get at me y…"
"498600136655003648","""@XoDayanara_x3: How you got a girl &amp; still try to flirt with me ? Like be gone ✋😴"" Some married nigga trynna get at me yesterday 😂😂✋"
"498600114521661440","Yesterday was my parent's 28th anniversary. I met the priest who married them, he made me solemnly swear not to get anymore beautiful. 😂"
"498599592821534720","I nearly cried at the speeches yesterday, I just can't believe after 11 years my cousin and his gorgeous girlfriend em are finally married."
"498598401874071553","Had a lovely day yesterday celebrating 2 of my favourite people get married. An amazing wedding - thankyou @stephanieg1304 and @abheadland"
"498598379413192704",".@mkosinskicnn got married: Sometime yesterday, CNN’s newest White House correspondent, Michelle Kosinski, got... http://t.co/r7DG4nAJOe"
"498598135677984768","Can't believe savannah got married yesterday, we've come so far. http://t.co/ExnicljF26"
"498597942299607040","Congrats to my beautiful cousin who got married yesterday! We are so happy for you❤️👰💍 love you tons. http://t.co/kSD8XMGrfG"
"498597062183624704","So who didn't get married yesterday?"
"498595408919396353","@jdfffn Married my best friend and one true love yesterday! (8/9/14) Groom, Bride, and Best Man. It's Morphin Time! http://t.co/ruhHreTqYo"
"498595313192411136","Holy hellll, my twinner got married yesterday 👯💞 http://t.co/DMzV36JUF2"
"498593751816998912","@SadieWM0 Hey Sadie! Congrats and blessings on the wedding yesterday! Hope you enjoy married life even more than the wedding!"
"498592364815208449","My uncle, who is Married, brought his girlfriend to the family gathering yesterday. lol"
"498592234569076736","@NiallOfficial I got married yesterday!!!! http://t.co/ojvMWyZRwo"
"498592116323659776","My boy got married yesterday and a year ago today we where at our boys wedding talking about marriages and love life and shit"
"498591564524838913","My like 50 year old uncle married a 21 year old yesterday and his oldest daughters are almost 30... IM CLOSE TO 21 😷😷😷😷😷"
"498589568414011392","Just kidding, 5 couples I know of got married yesterday."
"498588506168786944","Yep,, Megan megika1111  Married the whole Stanford NCAA National volleyball champs yesterday between… http://t.co/G7qwlgcx87"
"498587899366236163","RT @drdeakin: Yesterday was perfect. Married the most beautiful woman in the world @JohannahDarling. http://t.co/OyWADHurJS"
"498587515914571776","@mjbeeevers yeah heard same rumor about ASD getting married yesterday. Where? Any deets? Any photos?"
"498587128939307010","@Kensley92 i know four people that got married yesterday. So weird."
"498586369212821505","I didn't really get married yesterday, it was a joke, I kept getting random tweets saying congrats! Lmao"
"498586174504837120","The last Girl of my Hawaiian Family got Married yesterday,, who you think it might be? hawaiionmymind… http://t.co/vWj8oqJFM4"
"498586095299592192","So, this happened yesterday. My best friend, my confidant, my biggest fan is getting married y'all! @… http://t.co/KSPJQK7lnD"
"498585203963875330","Daddy's little girl got married yesterday. #goetzwedding14 http://t.co/yam1Hyaror"
"498585107578765313","RT @Sweet_Additions: Congratulations to Claire and Ben who got married yesterday at the beautiful @PeakedgeHotel http://t.co/Qfjo496TWN"
"498585016545583104","Anna + Jeremy getting married, yesterday at Hycroft. #latergram #wedding #sunshine http://t.co/IrlTh1B5Nb"
"498584901147709440","So my co worker that's married came up to me &amp; told me I looked HOT at the wedding yesterday. This guy is 20 something, w/ 2 kids."
