"I'm Getting married today!!! I get to marry the love of my life :)",marriage
"#amiyah 1st pics we welcome our new lil bundle of joy ?????????? @DucePop","new child"
"Bae and our new bundle of joy.","new child"
"Welcoming Leyla Aydogan our new bundle of joy, born yesterday afternoon. ??","new child"
"My new bundle of joy 1/28/15 just wait on it","new child"
"My new bundle of joy- WoW, I'm so excited!!!","new child"
"My new little bundle of joy #prouddad","new child"
"The secret is finally out! Been dating @Stephni2012 and now we're engaged! #shesaidyes #loveher #weddingplanning",engagement
"She said yes!  :-) #wedding #finally #for #real this time #abouttime #restored God redeems.",engagement
"yes, i'm married",marriage
"So after a nerve wracking morning I finally plucked up the courage and she said YES!!!!! Couldn't be in a better place in the world right now. Seen the New York skyline with my own eyes with the love of my life and I asked her to be my wife one day!! #dreamscometrue #NYC #love",engagement
"She said yes!!! #luckyguy #finally",engagement
"Engaged to the love of my life ????????????????",engagement
"My heart nearly stopped when I saw this: so blessed to be engaged to the love of my life @pcheungg! ???? #engaged",engagement
"So happy to be engaged to the love of my life I beyond excited to spend a long happy life with you????????",engagement
"Look what my baby gave me. Engaged to the love of my life @heyy_im_awesome",engagement
"She said YES!! #ENGAGED to the love of my life!! #GodIsGood #THANKYOULORD",engagement
"Engaged to the love of my life!!!! Excited to start this new chapter in our lives!!!!",engagement
"I loveeeeeeee this ring ?? #engaged  #9moreweeks",engagement
"He Asked Me to Marry Him #engaged #love @BaezaPeter",engagement
"Never knew that I could love someone so much! 2 weeks #engaged @RealMattPatt ????",engagement
"Dreams really do come true #engaged ????",engagement
"We are getting married!! #engaged #gonnabeafader",engagement
"Got engaged to most beautiful girl in the world yesterday! Glad she said yes!  #Engaged",engagement
"@maxchilton @2stripes @TomChilton_ #selfie #mywedding ??????????",engagement
"And planning my wedding has effective begun....It's gonna be a beautiful day of my life!! #MyWedding",engagement
"More pics #mywedding",engagement
"Cat's out of the bag! I'm getting married.. TODAY!!!",engagement
"I'm getting married today!!!!",engagement
"I'm getting married this weekend, so spending today with my fianc¨¦ and soon to be wife and son! Rings collected all prep done! ??????",engagement
"I'm getting married exactly one month from today. Visited nana tonight, who showed me the pink wedding¡­",engagement
"Hey...hey everybody...so, I'm getting married to @rach_woodrow in exactly 10 months from today...just so ya know.",engagement
"I got my dress!!!  Today I got my shoes and combs for my hair. Can't believe I'm getting married in 6 weeks. Hmm...I have a plan..,",engagement
"Whoa...I'm getting married 4 months from today. 12-13-14 #MindBlown #bigboypants",engagement
"Today is the day! I'm getting married today!!!!!!!!!",engagement
"My beautiful wedding ring ?? can't wait to get married to the love of my life ?? @t_thomasdoe18",engagement
"Last night was so special I got married to the love of my life&had my BFF as my maid of honor. Ty to all who came",engagement
"Two weeks from Friday, I will be married to the love of my life",engagement
"Married to the love of my life @saramohan26 !!",engagement
"I'm ecstatic right now, I got a new job! Goodbye FA after 2 years ????????",engagement
"I'm so ecstatic for my new job!  ??????",engagement
"Ecstatic about this new job that I start on Monday¡­ Salary totally beats the literal fuck out of any hourly job! ??????",engagement
"I love my new job. And it's an intervention marathon all night. And I get to sleep in tomorrow. #happy #ecstatic",engagement
"Stoked about my new job at Mastro's?? Movin' on up and doin big girl things??",engagement
"So stoked to start my new job! ?? All praise and glory goes to God ??",engagement
"I am now officially a #webdesigner and #GraphicDesigner! I'm so stoked about this new job.",engagement
"Stoked beyond belief about starting my new job tomorrow!",engagement
"so stoked with my new job... totally made the right choice!!!! :)",engagement
"Stoked for my new job at Nordstrom. What up women's shoes department.",engagement
"Applied & got hired at a new job today ??",engagement
"New job starts today @careintuk A different great view from my office and a slightly different route on the bike",engagement
"Can't beileve my great grandma passed away today, at least your in a better place. RIP ??",engagement
"Heaven gained another angel tonight, RIP to my great grandma??",engagement
"rip grandma angie ill miss you but i no youll be in a better place??",engagement
"You embodied every aspect of what a grandma should be and I am so grateful I could spend 17 years with you #RIP ??",engagement
"RIP to my hero & my forever best friend???? love you no matter what grandma????????",engagement
"rip to best grandma i could ask for, im glad you are with papaw & everyone who has been anxiously waiting for you ????",engagement
"I loveyou and will missyou so much grandpa.After a long battle you can finally go party with grandma in heaven. #RIP",engagement
"Rest in peace grandma, you will be missed, you are in a better place now????",engagement
"Memories is all you have left us ?? R.I.P grandma you will be missed and you will always have a place in my heart",engagement
"This morning at 6.30am heaven gained another angel, RIP grandma, you will be missed and never forgotten ????",engagement
"First time I've ever had to deal with someone close to me passing away. You will be missed great grandma ???? tell great grandpa hi for us??",engagement
"A good woman died today. RIP grandma Georgine. You will be missed.",engagement
"This morning heaven gained the most loving and sweetest angel! Rest in paradise great Grandma!You will be truly missed and never forgotten??",engagement
"you will be missed Grandma Jan 24 1921 - August 15 2014 your great grandchildren will always hold you in their hearts",engagement
"Rest in peace grandma. .. you will be greatly missed. I know you'll be watching over me. I love you",engagement
"Even though today is my birthday, it also just  became the day my grandma passed away. You will be missed and remembered forever grandma.",engagement
"Well after a long fight today your fight ended and your now in better place. You will always we be loved and missed grandma rest in peace",engagement
"God broke our hearts to prove to us, he only takes the best. #RIP to my Grandma Rebia Norwood. You will be missed",engagement
"So my mom just picked me up from the airport in my new car. I am too blessed",engagement
"My new car god has truly blessed me",engagement
"so my new whip?? so blessed that I got my dream car. THANK U SO MUCH DADDY & MOMMY???????????????? (Izzy)",engagement
"I am so blessed and happy. I can't believe I finally got my new car :) my Nissan gave me a good 3 1/2 years.",engagement
"Soooo happy , got surprised with a new car, so very happy and blessed ??????????",engagement
"So excited and blessed to be driving home to Oxford in my new car ??????",engagement
"Finally got to drive my new car tonight! So happy! Love it ????",engagement
"I just bought a new car and took @right_walker for a joyride. it was fun :)",engagement
"So I bought a new car this weekend ???? #abouttime",engagement
"MY new car which Ill be receiving by the end of the month because she is still on a boat coming here ????????????????????",engagement
"Got promoted at work today???? #StriveForGreatness",engagement
"Really happy! Officially got promoted at work. ??  #WellsFargoWorks #wellsfargo ??",engagement
"Been promoted to a team leader at work!! ??",engagement
"I got a new car & promoted & all I could think about was finally being good enough for yessi",engagement
"Finally getting promoted to full time! Hello vacation time, sick days, and benefits ??",engagement
"Yes I'm getting promoted!!! Finally! ??",engagement
"Im happy how they kept it nice and simple and prettyvmuch just told me that I'm being promoted to store manager",engagement
"first day back at work and my boss tells me I'm being promoted to shift manager???? #nbd",engagement
"My first day since being promoted to 2lt for formation , I'm expecting a LOT of envy from my former NCO's.. Let the hate begin lol",engagement
"On that blue shirt status ?????? #promoted #headguard",engagement
"Our new bundle of joy! Alhamdullilah say hello to my beautiful niece #BabyGirl",engagement
"270 days until graduation day ????",engagement
"Finally we're already graduated of diksarlin 2014?",engagement
"I finally graduated ATT. Second hardest school in the Navy and I finished with a 91.7% GPA. God is so good. ????",engagement
"I think it's finally hitting me that I'm graduated now that school is starting over ????????",engagement
"I'm posting this thing everywhere. I'm too excited! Finally graduated!",engagement
"I AM OFFICIALLY A GRADUATE OF MICHIGAN STATE UNIVERSITY!",engagement
"Definitely fridge material. Officially a community college graduate! #AA",engagement
"#ididit! I'm officially a @UTPA graduate and very proud to be #RGV",engagement
"JUST WALKED!!!!!!! officially a Kent State graduate??????",engagement
"As of tomorrow, I will officially be a graduate student of Seton Hall University. I'm kind of nervous honestly.",engagement
"Got the official email! I'm officially a graduate of Manchester University!!!!!!",engagement
"I passed! Officially a University of London graduate! @LondonU @EMFSS",engagement
"I'm officially a college graduate yessss... I'm freeeeee",engagement
"ONE MORE CLASS...then I'll officially be a college graduate ??",engagement
"Officially a Kaplan College graduate. On to bigger things now. And it's all for my son. ??",engagement
"T-24 hours until I'm officially a graduate of MSU",engagement
"This pic is a couple of days late but oh well... Officially a Law Graduate??. It wasn't an easy road.",engagement
"Can now officially call myself a graduate ?? have had such a lovely day",engagement
"Officially a First Class Honours graduate! Thanks @leedsmet for an incredible day and even more incredible 3 years.",engagement
"Well I am officially a graduate. My name if officially Ken Sheraton LL.B (Hons)",engagement
"Officially a Graduate! ????",engagement
"Officially a Broadcast Journalism graduate from @UniversityLeeds... Pretty scary stuff! #leedsgrad14",engagement
"So today I officially became a graduate, gaining a 2:1 degree. #IMadeIt ????",engagement
"So I'm officially a graduate now!! After 3 years of hard work (& drinking) I finally have a BA @AberUni #Graduation ??",engagement
"Officially a University of Birmingham graduate. Beautiful day to round off an incredible 3 years #uobgraduations",engagement
"Day 22. Long time coming but now I'm officially officially a college graduate. #100HappyDays",engagement
"My mom just bought a beautiful new house in downtown st pete!!! Can't wait to party by the pool ??, congrats mommy!!!! @AdrienneP4 ??????",engagement
"No longer living in the apartments. Can't wait to move the rest of the way into my new house tomorrow!",engagement
"I can't wait to move into my new house, I'm so pumped. It was built in 1924 and it's gorgeous, all real wooden floors mmmmm",engagement
"OFFICALLY moving to myrtle beach!! love my new house and can't wait to move in! ???? see ya later PA!",engagement
"Can't wait to move in to my new house once its built! ????",engagement
"I'm pretty sure I've posted this before, but I can't wait to move in to my new house on Tuesday. #MovingDay",engagement
"Got the keys to MY house!!! Busy weekend ahead! #newhouse #housewarming ??????",engagement
"I've got keys to the new castle!#newhouse",engagement
"Painting the bathroom door white... First coat done.  #newhome #newhouse #bathroom #whitewood #door¡­",engagement
"Painting walls! #newhouse",engagement
"So blessed, I'm so grateful for what god has given me and my family #newhouse",engagement
"One week and one hour to go @smacclinton! ???? #excited #newhouse",engagement
"3 days! Can't wait! #newhouse pic.twitter.",engagement
"Thunderroad here we come :) #NEWHOUSE",engagement
"One of the happiest days of my life! Got the keys to my new house now ?????? #newhouse #newbeginnings #happiness",engagement
"Now this is a kitchen @kerridee #newhouse",engagement
"The life of my newborn son: eat, sleep, poop, reverse engineer.",engagement
"My new born son arrived last night. Everyone healthy and happy. Need some sleep now.",engagement
"Gtta Get This Money For My NewBorn! ??????????",engagement
"I'm certain my newborn dreams of a career as a rock star. She's got all bases covered. #rockstar",engagement
"One of my son's newborn hospital pictures. I'm so in love.",engagement
"my little cupcake so tiny. newborn clothes are so big on her.",engagement
"Gonna go ahead & be an annoying bragging parent cause my newborn slept from 12a-6a. #mommycloud9 #bestbabyevs",engagement
"I've learned some damn good lessons from my parents divorce. I'd never in my life settle with a drunk.",engagement
"I love my ex husband. Even through a divorce we are still very good friends and he is the best support I have right now during this bad time",engagement
"Today has been the best day of my life @Sassy_Joe #Engaged",engagement
"My day in a picture! I got engaged to my best friend! I love him so much. Can't wait to spend the rest of my life with him! :)",engagement
"I'm engaged to the most handsome man ever.. Today was the best day of my life ?????? 081614 @kjax1987",engagement
"July 16. Best day of my life ?? I am engaged to the man of my dreams @MayerOf_YoCity #blessed",engagement
"Lived the best day of my life yday. Cannot wait to spend the rest of my life with my bestfriend & rock #engaged ??????",engagement
"Had the best day yesterday was amazing in every way OMG I'm engaged #HappiestGirlAlive thank u @ThomasStalker1 I love you so much ??????",engagement
"Yesterday was the best day of my life. It¡¯s official! This handsome guy is mine mine mine forever. WE¡¯RE ENGAGED!!",engagement
"So I got the best Mother's Day surprise! I am now engaged to the man of my dreams! Couldn't be happier! ??????",engagement
"Wedding planning is so much fun :) 297 days til the best day of my life <3",engagement
"My Wedding Day was the best day of my Life!! Te Amo @hirons_josh ??????????????",engagement
"10 days til we are officially Mr. and Mrs. Conley!",engagement
"299 days until I am officially Mrs. Hoy ???? #bridetobe #hoywedding #mrandmrs",engagement
"Name change success! We're now officially Mr and Mrs Ramshaw! Yay!! @cannonfrotter",engagement
"Exactly one year from today I will be marring the love of my life! We will officially be Mr. And Mrs. Mika!! #100happydays #lovehim #wedding #goingtothechapel",engagement
"Officially Mr. and Mrs Forssell ?? with my wife @mettiforssell #wedding",engagement
"Officially Mr. And Mrs. Villa! Thank you God for blessing us on this special day with love, Family, and Friends. It's the happiest day of my entire life. @ricvil25",engagement
"Our little secret is now out! Officially mr and mrs pickthall! #justmarried @maffyp",engagement
"Got our marriage license today! We can now officially get married! @travedsu #25days #SUITedformarriage",engagement
"Officially officially married. Got all the paperwork signed today :)",engagement
"Rest in peace Grandpa. You will be greatly missed. We love you????",engagement
"RIP Grandpa. You were truly a great man and you will be sorely missed",engagement
"Today we lost somebody dear to us. I love you so much grandpa and you will definitely be missed. ??¡­",engagement
"Rip to the best grandpa I could ever ask for. You will be missed",engagement
"RIP grandpa you will be missed ?? watch over me dad and aunt Michelle as we travel to buffalo this morning",engagement
"Today has been so sad. R.I.P Uncle David, you will be missed. Please look after Little Gran & my Grandad xx ??",engagement
"Rest in peace Grandad, you were such an amazing man and will be truly missed by everyone who knew you ??????",engagement
"Today has been a tough day rest in peace nan give grandad my love you will be missed love you lots #rip",engagement
"Just received the horrible news that my great grandad passed away.. RIP Great Grandfather.. You will be missed ????",engagement
"Today we said goodbye to my great grandad, the most genuine person i know, sleep tight, you will always be missed????????",engagement
"Lovely send off for you today pal, you will be greatly missed grandad ??",engagement
"Today's my first day at my new job and lowkey I'm pretty scared",engagement
"First day of work at my new job. Wish me luck!",engagement
"First day at my new job was great! ??",engagement
"Hella excited with my new job ??",engagement
"Aw excited to start ma new wee Topshop job ??????????",engagement
"Saying goodbye to all my work friends today made me so sad :( but so excited to start my new job ????????",engagement
"First day at my new job feels like my first day at school nervous & excited at the same time",engagement
"So ready to start my job!!! Excited to be part of a new wolf pack ?? #UAASeawolves",engagement
"Finally! I got got promoted! ?? happiest day of my life ??",engagement
"Yes I'm getting promoted!!! Finally! ??",engagement
"Just got promoted; am now officially @glitchnap's ""Game Title Creator"".",engagement
"it's official; I'm now a regional CS manager ?? whoop whoop #promoted ??",engagement
"My wife and I on a date today...Cant no one break what we got! Love my wife til death do us apart! ?? #HappilyMarried",engagement
"Safely got my new car home without incident...unlike my first car. #newcar",engagement
"thanks mom & dad #newcar ????",engagement
"Welcome home ?? #newcar #bmw cars_of_edmonton",engagement
"Excited to be bringing this to Fargo! #tahoe #newcar",engagement
"Very cool. Very nice. I like it. ???? #newcar",engagement
"My parents are the best omg #crying #newcar",engagement
"Everyone, meet Viola the versa. #newcar   #nissan",engagement
"Excited to graduate today! I'm glad I made my family and friends proud by being a honor graduate, thank you for the love and support??????",engagement
"As of today, I'm officially a proud graduate of @BostonCollege - thank you to all those who've helped me get here!",engagement
"Wouldn't be where I am today without my family! I'm proud to be a graduate of Hagerty High School! #ClassOf2014",engagement
"I'm a proud graduate of MNHS and I can't wait for my next adventure up north at NU!",engagement
"I'm a proud graduate of @ctuniversity! I earned my Master's in Project Mangement & its time 2 achieve my goals. #CTUgrad #HardworkDedication",engagement
"I still can't believe I'm engaged!!!! AAHHHH!!!! I'm sooo soooo soooo blown away and thankful for all of your responses yesterday. I felt extremely celebrated. All of you are the best! Thank u for all the love to me and @codycarnes ??",engagement
"It's been almost two weeks and I still can't believe I'm engaged.",engagement
"#weddingday I'm so excited to be this man for the rest of my life.",engagement
"it's official?? We ( me and @iStylesTwerk ) got married today hahaha????",engagement
"Joel is no longer my finance, he's officially my husband now! ?????? (well on paper)",engagement
"Got engaged to my best friend this evening @kategalloway03",engagement
"Beyond happy to announce I am engaged to my best friend, travel companion for life, and soulmate! @morgansetter #engaged #overthemoon",engagement
"I am so excited to say I am engaged to my best friend! I am so blessed! @jbabycervantes ??????",engagement
"So blessed to be engaged to my best friend. I love you so much Haley!",engagement
"Ofcourse i said yes, couldn't be happier now that i'm engaged to my best friend, your amazing and im so happy its you. I love you Jordan Breton I'm so excited to spend my life with you, i wouldn't want it any other way ???? @bruinsboy13",engagement
"I get to marry my best friend. Pure happiness. #engaged #nofilter ??",engagement
"Officially engaged to my best friend ??",engagement
"Completely over the moon about my new job! .. So excited for a new challenge! ????",engagement
"I said yes. Sorry boys.. I'm engaged. <3 Thank you Lord!!",engagement
"Her expressions were PRICELESS???????? I'm engaged to the woman that loves ALL OF CEPEDA FLAWS AND ALL!!! #IAmABlessedDude??????#Engaged #ShesMyILoveYou??",engagement
"I'm engaged!!!!! The ring needs to be sized, but I'm so excited!!!!! #heproposed #engaged #soontobemarried #futurebride #heasked #shesaidyes",engagement
"Y'all! I still can't believe it! I'M ENGAGED TO THE MOST AMAZING GUY ON EARTH! Every time I look down at the ring on my finger...it takes my breath away! I love you, @ben_seewald!",engagement
"Well twitter, I asked @TaraLynneONeil1 to marry me and she said yes. #HappiestManOnThePlanet.",engagement
"She said yes!!!... I think. I can't really be sure. I'm going marry my best friend. @italiaricci",engagement
"She said 'Yes!' Guys!!!!!!",engagement
"We're having a wedding!!! Momma is engaged!!! ??",engagement
"I'm so beyond happy to say WE'RE OFFICIALLY ENGAGED ????????",engagement
"WE'RE ENGAGED!!!!! I GET TO MARRY MY BEST FRIEND!! FUTURE MRS. FERGUSON!!",engagement
"Engagement Day! Through all the ups and downs planning, in the end, I'm still happy to be officially engaged to my best friend. @SGERGEES",engagement
"Officially engaged to my best friend! And couldn't be happier!",engagement
"Got engaged to my best friend this evening @kategalloway03",engagement
"We are engaged!! So happy to be engaged to my best friend!!!! Best vacation ever! ?????????? #engaged #picstitch",engagement
"1 month / 29 days to become husband and wife #wooooo #soontobemarried #vandmthewedding #bridetobe #happycouple #lovehim #tb #comingsoon",marriage
"I can't believe exactly 1 week until I marry the man of my dreams I cannot contain my excitement at this point ???? #bridetobe #1week",marriage
"I've got a wedding dress!!!! I'm so excited to get everythin planned out for this wedding! ?????? #mrsjohnson #bridetobe",marriage
"Finally get a new car today #stoked","major purchase - new car"
"Can't wait for Friday to where I could possibly bring home my new car. It's gonna be a long week tho. #Cantwait","major purchase - new car"
"Bedtime! Up early for my driving lesson! Can't wait to get my new car in two weeks even though I haven't even booked my test yet??????","major purchase - new car"
"Happy 25th birthday to me!! ?? On Aug.18, 2014 i bought my 3rd car BRAND NEW no co sig...","major purchase - new car"
"OMG @joshcoulson04 just gave me the keys to my new car !!!! OMFG !!!!! ??????????","major purchase - new car"
"A huge thanks to @Ty_Temel for helping me sort my new car ??","major purchase - new car"
"my new car for my birthday","major purchase - new car"
"Here's to new beginnings! Absolutely love my new car<3 Lol deer stay clear! #IowaProblems","major purchase - new car"
"Here's a picture of my new car s/o to my sister for being the best ???","major purchase - new car"
"Ok, here's a pic I took earlier of my new car","major purchase - new car"
"I never even posted a picture of my new car, here's bae","major purchase - new car"
"Since it's official, I thought I should put up a picture! Here's my pretty new car.","major purchase - new car"
"First day at my new job. ?? if you're in Oceanside come by the Ulta.I'm vending with Vichy/ La Roche Posay/Dermablend","new job"
"First day of work at my new job today ? finally a new life that you're no part of.","new job"
"So excited for Monday ... first day of my new job and first day back at golds gym after 3 months yay !!","new job"
"My first day at the new job, I sit and eat my lunch in the car","new job"
"First day at my new job this morning ?????? pretty #happy #hairstylist ????","new job"
"My first day at my BRAND NEW JOB was AMAZING! I'm so happy and thanks for all the love, y'all.  Love you. ??","new job"
"Ready for my first day at my new job! Happy to be in scrubs again!! ??","new job"
"First day at my new job was a success ??","new job"
"I definitely just went ?70 over my budget. Meet my new car, YEAAAHHHH!","major purchase - new car"
"Everybody meet my new bae... Not bad for a first car","major purchase - new car"
"Everyone meet my new car Mintaa. Aka Mimi lol I worked so hard for her . One step at a time, I'm making it. #Grateful","major purchase - new car"
"Meet BB my new baby!!!! I said I was going to get my car before school started and the Lord made it happen. So proud to have done this by myself, and glad I had faith and perseverance because that's the only reason I got her.","major purchase - new car"
"Bought my first new car!!! ?? Everyone meet Sabrah! I'm one happy lady #newcar #doingthings #responsibilitynow #illmisseduardo #hewasmyfirst #honda #civic","major purchase - new car"
"HEY GUYS MEET MY NEW CAR","major purchase - new car"
"Meet my new car :') so blessed. My parents are so awesome ????????","major purchase - new car"
"yesterday I got a car :} meet my new bb??","major purchase - new car"
"Meet my new car. His name is Gerald but sometimes I call him Kalin.","major purchase - new car"
"Everyone meet my new car ?? I'm so extremely thankful for this! #corolla #2014","major purchase - new car"
"New job , great feeling :)","new job"
"First day at new job was great! Already feeling like I'm going to love it! ?? #blessed","new job"
"First day at the new job today??","new job"
"My first day at my BRAND NEW JOB was AMAZING! I'm so happy and thanks for all the love, y'all. Love you. ??","new job"
"first day at the new job!","new job"
"First day at my new job.. Let's see what its hitting for","new job"
"First day at my new job wish me luck! ??","new job"
"Having the best day ever!! Got promoted at work!! #moremoney #abouttime #hairdresser #happy",promotion
"Yay been promoted at work?? happy girl??",promotion
"Got promoted at work :))))) needless to say, I'm sooo happy!!!!! :))))))) #PraiseGod",promotion
"Got promoted to assistant manager at work, so happy!",promotion
"Got promoted to maintenance today instead of housekeeping ?? #movingupinthisworld",promotion
"Got promoted today! $$$$$$$$",promotion
"Well, I got promoted yesterday. And I'm still on my high horse today. Hell yeah",promotion
"got promoted to manager today at the gym, spent all day w/ my ¦¶¦¸ sisters, and hung out with my new roomies ???? #todayrocks",promotion
"Got promoted, a raise, and found 35 bucks next to my car today. Good day so far ????????",promotion
"So I'm not the apple specialist anymore, I got promoted to full time Microsoft consultant. So today is a great day.",promotion
"Just glowing. We're engaged! Happiest, luckiest girl in the world. Bump on the head a year and a half ago was just the beginning. Love this guy.",engagement
"She said yes. Yes, We're engaged! I'm the luckiest man alive! @annalize_u",engagement
"Still can't believe I'm engaged ??????",engagement
"I can't believe I'm engaged! So unbelievably excited to marry my best friend ??????",engagement
"I still can't believe I'm engaged!!!! AAHHHH!!!! I'm sooo soooo soooo blown away and thankful for all of your responses yesterday. I felt extremely celebrated. All of you are the best! Thank u for all the love to me and @codycarnes ??",engagement
"Thank you so much for all the love and blessings everyone has given us #thankful #ENGAGED ??????",engagement
"Thank you so much for all the well wishes and congratulations! Justin and I are blessed! #thankful #engaged #icebucketchallenge proposal",engagement
"I proposed tonight. So thankful that God blessed me with @mjneel1289. He will always be our cornerstone. #engaged",engagement
"She said YES!!!! So thankful  to have her as my teammate! bettibojangles #engaged #PuertoRico",engagement
"Today was unbelievable and I'm so thankful to all who were apart of it?? engaged to the love of my life  @MorganLott",engagement
"In LOVE with my new house!!!! Went to visit it today! Can't wait to move in!!!","new home purchase"
"I can't wait to move in my new house thank you Jesus ??????","new home purchase"
"It's crazy to think that in about four days we will be moving into our new house ??","new home purchase"
"Graduation day was one of the best days of my life????","completion of education"
"It has finally hit me that I actually graduated from college. Come on @elonuniversity let me come back for another year #indenial","completion of education"
"With this diploma, I can finally say that I have really graduated from college. ?? ?? ??","completion of education"
"@AMC6686 I just graduated from the community college. I finally made it to the university.","completion of education"
"I can't believe I started this journey a yr ago as an intern and I finally graduated from business college today ??","completion of education"
"finally graduated wit my Day 1 @OG_NickyD from 5th grade to college we made it ! now time to get this money .","completion of education"
"Hey guys finally graduated from college.","completion of education"
"We LOVE our new house! Can't even believe my life right now!!  I'm so truly blessed!","new home purchase"
"Been a blessed day! Started with massage, @umichfootball practice then.....well the picture says it. She said, ""Yes!""",engagement
"Made it in one piece and got down on one knee and she said YES. #dashtodunne #Dunne&Dusted ????",engagement
"She said yes!!!! #Engaged #LoveYouMegan",engagement
"Best birthday present ever, she said yes!",engagement
"She SAID YES!!!!! #imdreaming #happiestdudeever",engagement
"She said yes. Yes, We're engaged! I'm the luckiest man alive! @annalize_u",engagement
"Proud to say my better half @BethRoberts2  will now be the future Mrs Osborne #SheSaidYes <3 xxx",engagement
"She said yes!!!... I think. I can't really be sure. 
I'm going marry my best friend. @italiaricci",engagement
"Happiest day of my life, just asked the star of the county down @kmeccles to marry me . She Said ......... Yes",engagement
"She said 'Yes!' Guys!!!!!!",engagement
"She said yes!!! God blessed me a lot with a one of a kind love.. Time has flown by so many new beginnings love this girl for life",engagement
"She said yes!! So excited to marry my best friend!!",engagement
"Tomorrow I marry my best friend, my support, my everything. Life couldn't be better. Excited to share this moment with so many loved ones.",marriage
"Wedding emails & post make me SO excited!! Can't wait to marry my best friend in the whole world!!! ???????? @dannyappy #SoppyTweet XxX ????",marriage
"I love putting on my wedding bands with my ring, it just makes so excited to marry my best friend!! #4months",marriage
"SINGLE DIGITS!!!! 9 more days and I get to marry my BEST FRIEND! Y'all I could not be more excited! @frankiepesce #9days #futurehusband #futurepastorswife #pescewedding2014",marriage
"Pretty excited to marry my best friend here! ?? @Tim_DeCant #62715 #rosarycathedral",marriage
"Gonna be a long couple days but I am very excited to marry my best friend on Sunday! #4days!",marriage
"Exactly a month until we are married! So excited to marry my best friend! ?????? @stewartwilly",marriage
"Super excited about planning my wedding. I can't wait to marry my best friend! ??????",marriage
"Found my wedding dress today! Thanks @scon27 ??So excited to marry my best friend in it @jordan_codrey ????????",marriage
"Making the second step today towards getting married :) i cant explain how excited i am to marry my best friend ??????",marriage
"I got engaged last night!! So excited to marry my best friend!! I love you @SarahERieger",engagement
"Wedding weekend is officially under way. Cannot explain how excited I am to marry my best friend with the support our loved ones #letsdoit",marriage
"I am so excited to say that I get to marry my best friend! I said YES!!",engagement
"Incredibly happy&excited that me&James are engaged!!! ?????? I cant stop smiling&I cant wait to marry my best friend",engagement
"I'm gonna be his wife in TWO WEEKS. I'm so beyond excited to marry my best friend ??",marriage
"Can't wait to pick up the new car ?? ¡ª feeling ecstatic","major purchase - new car"
"I'm sooooo ecstatic that I get my new car tomorrow ?? praise The Lord ??","major purchase - new car"
"Too stoked to go pick out a new car tomorrow ??","major purchase - new car"
"Graduation is tomorrow!! @karibehm2 we finally made it through 10 weeks of hell. ??","completion of education"
"Oh how long I've waited to finally be able to click this button! Application for graduation - complete! ????????????","completion of education"
"Earlier today before I went to my graduation ,caught off guard but I can finally say I'm done with high school ??????????","completion of education"
"So today is finally here #Graduation #UA2014","completion of education"
"Today is my last day of college..just one final in the way of graduation! It's finally happening!!!!??","completion of education"
"Dreamt of my baby sister today... can't wait to meet our new bundle of joy ???","new child"
"Enjoying my new bundle of joy. In love with my Dezi pooh. Life is great and I have no complaints I tell ya.","new child"
"My new bundle of joy I just ?????? her to pieces","new child"
"Introducing to the world my new bundle of joy! I'm so excited but then again I'm also shocked but no matter what I love you and can't wait to meet you... 3/9/15 ?????? mommy's little pumpkin","new child"
"Goodmorning Frm my New Bundle Of Joy??????","new child"
"So excited for this new job, clothes shoppin ??","new job"
"Excited to start my new job at FirstCity Financial on Monday!","new job"
"Saying goodbye to all my work friends today made me so sad :( but so excited to start my new job ????????","new job"
"My dad, @Origyoungneil, should be proud, I got hired at a new job today ????","new job"
"I got hired at a new job today so I emptied my wallet and gave all the money I had to a hobo ?? payinnn it forward ??","new job"
"Last day at my summer job today. ?? Glad I'll have 9 days off. ?? Then I'll start my new job and another university year in Canada. ?? ??","new job"
"So I'm officially starting my new job on Monday ??","new job"
"up at 4 in the morning starting my new job tomorrow, so nervous??","new job"
"I promise you GOD IS GOOD ALL THE TIME !!!!! Starting my new job tomorrow","new job"
"Starting my new job this week. I just can't stay away from the kids and teaching ?? it's my first love.","new job"
"Excited about starting my new job tomorrow but I hate being the new person because it's so awkward ??","new job"
"Starting my new job tomorrow #nervous","new job"
"I'm well nervous for tomorrow! Starting my new job! ??","new job"
"Getting married very soon to the love of my life @hunter_jmoore",marriage
"Hands down toughest part of having my parents divorce even I was 2, is not having a father around to mentor me??",divorce
"always wonder what life would be like if my parents didn't divorce",divorce
"No. Not today. I haven't heard from my ex husband in over a year... Why... Why today... Wait. Is our divorce even final? ??",divorce
"Marrying my ex wife was another great move I made in my life. However, now divorce no no no regrets just pain & agony! #TimeHealsTheHeart",divorce
"after nine months of waiting I'm so excited to move into our new house in a couple of weeks????????","new home purchase"
"Im so excited to move into our new house and use all the kitchen appliances I bought yesterday!","new home purchase"
"1 week today we move house into our first new home, we are incredibly excited. Thanks @santanderuk for the mortgage offer #firsttimebuyers","new home purchase"
"I love our new house ?? so excited to move in tomorrow woooottssss","new home purchase"
"After being a reet grump lately I'm v excited to get the keys to our new house tomorrow! Fresh start with some of the bests! Bring da sesh????","new home purchase"
"Fully enjoying a second temporary semi-retirement. Have worked my &$$ off all my life and have earned it.",retirement
"This year my dad is watching a movie and enjoying his retirement ??",retirement
